Column1,AREA,OCC_CODE,AREA_NAME,TOT_EMP,OCC_TITLE,NORM_EMP
146152,71654,19-1031,"Boston-Cambridge-Newton, MA NECTA Division",100.0,Conservation Scientists,10.0
146153,71654,19-1041,"Boston-Cambridge-Newton, MA NECTA Division",230.0,Epidemiologists,23.0
146154,71654,19-1042,"Boston-Cambridge-Newton, MA NECTA Division",9950.0,"Medical Scientists, Except Epidemiologists",995.0
146155,71654,19-1099,"Boston-Cambridge-Newton, MA NECTA Division",650.0,"Life Scientists, All Other",65.0
146156,71654,19-2012,"Boston-Cambridge-Newton, MA NECTA Division",240.0,Physicists,24.0
146157,71654,19-2021,"Boston-Cambridge-Newton, MA NECTA Division",190.0,Atmospheric and Space Scientists,19.0
146158,71654,19-2031,"Boston-Cambridge-Newton, MA NECTA Division",1710.0,Chemists,171.0
146159,71654,19-2032,"Boston-Cambridge-Newton, MA NECTA Division",140.0,Materials Scientists,14.0
146160,71654,19-2041,"Boston-Cambridge-Newton, MA NECTA Division",970.0,"Environmental Scientists and Specialists, Including Health",97.0
146161,71654,19-2042,"Boston-Cambridge-Newton, MA NECTA Division",130.0,"Geoscientists, Except Hydrologists and Geographers",13.0
146162,71654,19-2099,"Boston-Cambridge-Newton, MA NECTA Division",210.0,"Physical Scientists, All Other",21.0
146163,71654,19-3011,"Boston-Cambridge-Newton, MA NECTA Division",990.0,Economists,99.0
146164,71654,19-3022,"Boston-Cambridge-Newton, MA NECTA Division",440.0,Survey Researchers,44.0
146165,71654,19-3031,"Boston-Cambridge-Newton, MA NECTA Division",1420.0,"Clinical, Counseling, and School Psychologists",142.0
146166,71654,19-3039,"Boston-Cambridge-Newton, MA NECTA Division",430.0,"Psychologists, All Other",43.0
146167,71654,19-3041,"Boston-Cambridge-Newton, MA NECTA Division",120.0,Sociologists,12.0
146168,71654,19-3051,"Boston-Cambridge-Newton, MA NECTA Division",850.0,Urban and Regional Planners,85.0
146169,71654,19-3094,"Boston-Cambridge-Newton, MA NECTA Division",30.0,Political Scientists,3.0
146170,71654,19-3099,"Boston-Cambridge-Newton, MA NECTA Division",310.0,"Social Scientists and Related Workers, All Other",31.0
146171,71654,19-4011,"Boston-Cambridge-Newton, MA NECTA Division",90.0,Agricultural and Food Science Technicians,9.0
146172,71654,19-4021,"Boston-Cambridge-Newton, MA NECTA Division",4380.0,Biological Technicians,438.0
146173,71654,19-4031,"Boston-Cambridge-Newton, MA NECTA Division",1080.0,Chemical Technicians,108.0
146174,71654,19-4061,"Boston-Cambridge-Newton, MA NECTA Division",1660.0,Social Science Research Assistants,166.0
146175,71654,19-4091,"Boston-Cambridge-Newton, MA NECTA Division",190.0,"Environmental Science and Protection Technicians, Including Health",19.0
146176,71654,19-4093,"Boston-Cambridge-Newton, MA NECTA Division",30.0,Forest and Conservation Technicians,3.0
146177,71654,19-4099,"Boston-Cambridge-Newton, MA NECTA Division",1880.0,"Life, Physical, and Social Science Technicians, All Other",188.0
146179,71654,21-1012,"Boston-Cambridge-Newton, MA NECTA Division",3080.0,"Educational, Guidance, School, and Vocational Counselors",308.0
146180,71654,21-1013,"Boston-Cambridge-Newton, MA NECTA Division",190.0,Marriage and Family Therapists,19.0
146181,71654,21-1015,"Boston-Cambridge-Newton, MA NECTA Division",2190.0,Rehabilitation Counselors,219.0
146182,71654,21-1018,"Boston-Cambridge-Newton, MA NECTA Division",3830.0,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",383.0
146183,71654,21-1019,"Boston-Cambridge-Newton, MA NECTA Division",30.0,"Counselors, All Other",3.0
146184,71654,21-1021,"Boston-Cambridge-Newton, MA NECTA Division",4700.0,"Child, Family, and School Social Workers",470.0
146185,71654,21-1022,"Boston-Cambridge-Newton, MA NECTA Division",4410.0,Healthcare Social Workers,441.0
146186,71654,21-1023,"Boston-Cambridge-Newton, MA NECTA Division",3300.0,Mental Health and Substance Abuse Social Workers,330.0
146187,71654,21-1029,"Boston-Cambridge-Newton, MA NECTA Division",370.0,"Social Workers, All Other",37.0
146188,71654,21-1091,"Boston-Cambridge-Newton, MA NECTA Division",830.0,Health Educators,83.0
146189,71654,21-1093,"Boston-Cambridge-Newton, MA NECTA Division",7480.0,Social and Human Service Assistants,748.0
146190,71654,21-1094,"Boston-Cambridge-Newton, MA NECTA Division",1450.0,Community Health Workers,145.0
146191,71654,21-1099,"Boston-Cambridge-Newton, MA NECTA Division",700.0,"Community and Social Service Specialists, All Other",70.0
146192,71654,21-2011,"Boston-Cambridge-Newton, MA NECTA Division",300.0,Clergy,30.0
146193,71654,21-2021,"Boston-Cambridge-Newton, MA NECTA Division",210.0,"Directors, Religious Activities and Education",21.0
146195,71654,23-1011,"Boston-Cambridge-Newton, MA NECTA Division",13460.0,Lawyers,1346.0
146196,71654,23-1021,"Boston-Cambridge-Newton, MA NECTA Division",110.0,"Administrative Law Judges, Adjudicators, and Hearing Officers",11.0
146197,71654,23-1022,"Boston-Cambridge-Newton, MA NECTA Division",70.0,"Arbitrators, Mediators, and Conciliators",7.0
146198,71654,23-2011,"Boston-Cambridge-Newton, MA NECTA Division",5250.0,Paralegals and Legal Assistants,525.0
146199,71654,23-2091,"Boston-Cambridge-Newton, MA NECTA Division",140.0,Court Reporters,14.0
146201,71654,23-2099,"Boston-Cambridge-Newton, MA NECTA Division",220.0,"Legal Support Workers, All Other",22.0
146203,71654,25-1011,"Boston-Cambridge-Newton, MA NECTA Division",2970.0,"Business Teachers, Postsecondary",297.0
146204,71654,25-1021,"Boston-Cambridge-Newton, MA NECTA Division",460.0,"Computer Science Teachers, Postsecondary",46.0
146205,71654,25-1022,"Boston-Cambridge-Newton, MA NECTA Division",720.0,"Mathematical Science Teachers, Postsecondary",72.0
146206,71654,25-1031,"Boston-Cambridge-Newton, MA NECTA Division",710.0,"Architecture Teachers, Postsecondary",71.0
146207,71654,25-1032,"Boston-Cambridge-Newton, MA NECTA Division",1220.0,"Engineering Teachers, Postsecondary",122.0
146208,71654,25-1042,"Boston-Cambridge-Newton, MA NECTA Division",1380.0,"Biological Science Teachers, Postsecondary",138.0
146209,71654,25-1051,"Boston-Cambridge-Newton, MA NECTA Division",150.0,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",15.0
146210,71654,25-1052,"Boston-Cambridge-Newton, MA NECTA Division",300.0,"Chemistry Teachers, Postsecondary",30.0
146211,71654,25-1053,"Boston-Cambridge-Newton, MA NECTA Division",110.0,"Environmental Science Teachers, Postsecondary",11.0
146212,71654,25-1054,"Boston-Cambridge-Newton, MA NECTA Division",260.0,"Physics Teachers, Postsecondary",26.0
146213,71654,25-1061,"Boston-Cambridge-Newton, MA NECTA Division",90.0,"Anthropology and Archeology Teachers, Postsecondary",9.0
146214,71654,25-1062,"Boston-Cambridge-Newton, MA NECTA Division",180.0,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",18.0
146215,71654,25-1063,"Boston-Cambridge-Newton, MA NECTA Division",400.0,"Economics Teachers, Postsecondary",40.0
146216,71654,25-1064,"Boston-Cambridge-Newton, MA NECTA Division",70.0,"Geography Teachers, Postsecondary",7.0
146217,71654,25-1065,"Boston-Cambridge-Newton, MA NECTA Division",550.0,"Political Science Teachers, Postsecondary",55.0
146218,71654,25-1066,"Boston-Cambridge-Newton, MA NECTA Division",650.0,"Psychology Teachers, Postsecondary",65.0
146219,71654,25-1067,"Boston-Cambridge-Newton, MA NECTA Division",260.0,"Sociology Teachers, Postsecondary",26.0
146220,71654,25-1069,"Boston-Cambridge-Newton, MA NECTA Division",430.0,"Social Sciences Teachers, Postsecondary, All Other",43.0
146221,71654,25-1071,"Boston-Cambridge-Newton, MA NECTA Division",2670.0,"Health Specialties Teachers, Postsecondary",267.0
146222,71654,25-1072,"Boston-Cambridge-Newton, MA NECTA Division",1020.0,"Nursing Instructors and Teachers, Postsecondary",102.0
146223,71654,25-1081,"Boston-Cambridge-Newton, MA NECTA Division",810.0,"Education Teachers, Postsecondary",81.0
146224,71654,25-1082,"Boston-Cambridge-Newton, MA NECTA Division",110.0,"Library Science Teachers, Postsecondary",11.0
146225,71654,25-1111,"Boston-Cambridge-Newton, MA NECTA Division",130.0,"Criminal Justice and Law Enforcement Teachers, Postsecondary",13.0
146226,71654,25-1112,"Boston-Cambridge-Newton, MA NECTA Division",580.0,"Law Teachers, Postsecondary",58.0
146227,71654,25-1113,"Boston-Cambridge-Newton, MA NECTA Division",260.0,"Social Work Teachers, Postsecondary",26.0
146228,71654,25-1121,"Boston-Cambridge-Newton, MA NECTA Division",3440.0,"Art, Drama, and Music Teachers, Postsecondary",344.0
146229,71654,25-1122,"Boston-Cambridge-Newton, MA NECTA Division",220.0,"Communications Teachers, Postsecondary",22.0
146230,71654,25-1123,"Boston-Cambridge-Newton, MA NECTA Division",1440.0,"English Language and Literature Teachers, Postsecondary",144.0
146231,71654,25-1124,"Boston-Cambridge-Newton, MA NECTA Division",1230.0,"Foreign Language and Literature Teachers, Postsecondary",123.0
146232,71654,25-1125,"Boston-Cambridge-Newton, MA NECTA Division",460.0,"History Teachers, Postsecondary",46.0
146233,71654,25-1126,"Boston-Cambridge-Newton, MA NECTA Division",370.0,"Philosophy and Religion Teachers, Postsecondary",37.0
146234,71654,25-1191,"Boston-Cambridge-Newton, MA NECTA Division",1530.0,Graduate Teaching Assistants,153.0
146235,71654,25-1193,"Boston-Cambridge-Newton, MA NECTA Division",90.0,"Recreation and Fitness Studies Teachers, Postsecondary",9.0
146236,71654,25-1194,"Boston-Cambridge-Newton, MA NECTA Division",1520.0,"Vocational Education Teachers, Postsecondary",152.0
146237,71654,25-2011,"Boston-Cambridge-Newton, MA NECTA Division",9210.0,"Preschool Teachers, Except Special Education",921.0
146238,71654,25-2012,"Boston-Cambridge-Newton, MA NECTA Division",1240.0,"Kindergarten Teachers, Except Special Education",124.0
146239,71654,25-2021,"Boston-Cambridge-Newton, MA NECTA Division",12270.0,"Elementary School Teachers, Except Special Education",1227.0
146240,71654,25-2022,"Boston-Cambridge-Newton, MA NECTA Division",8350.0,"Middle School Teachers, Except Special and Career/Technical Education",835.0
146241,71654,25-2023,"Boston-Cambridge-Newton, MA NECTA Division",60.0,"Career/Technical Education Teachers, Middle School",6.0
146242,71654,25-2031,"Boston-Cambridge-Newton, MA NECTA Division",11620.0,"Secondary School Teachers, Except Special and Career/Technical Education",1162.0
146243,71654,25-2032,"Boston-Cambridge-Newton, MA NECTA Division",670.0,"Career/Technical Education Teachers, Secondary School",67.0
146244,71654,25-2051,"Boston-Cambridge-Newton, MA NECTA Division",370.0,"Special Education Teachers, Preschool",37.0
146245,71654,25-2052,"Boston-Cambridge-Newton, MA NECTA Division",2320.0,"Special Education Teachers, Kindergarten and Elementary School",232.0
146246,71654,25-2053,"Boston-Cambridge-Newton, MA NECTA Division",1250.0,"Special Education Teachers, Middle School",125.0
146247,71654,25-2054,"Boston-Cambridge-Newton, MA NECTA Division",1470.0,"Special Education Teachers, Secondary School",147.0
146248,71654,25-2059,"Boston-Cambridge-Newton, MA NECTA Division",370.0,"Special Education Teachers, All Other",37.0
146249,71654,25-3011,"Boston-Cambridge-Newton, MA NECTA Division",960.0,Adult Basic and Secondary Education and Literacy Teachers and Instructors,96.0
146250,71654,25-3021,"Boston-Cambridge-Newton, MA NECTA Division",5360.0,Self-Enrichment Education Teachers,536.0
146251,71654,25-3097,"Boston-Cambridge-Newton, MA NECTA Division",4990.0,"Teachers and Instructors, All Other, Except Substitute Teachers",499.0
146252,71654,25-3098,"Boston-Cambridge-Newton, MA NECTA Division",3630.0,Substitute Teachers,363.0
146253,71654,25-4011,"Boston-Cambridge-Newton, MA NECTA Division",140.0,Archivists,14.0
146254,71654,25-4012,"Boston-Cambridge-Newton, MA NECTA Division",450.0,Curators,45.0
146255,71654,25-4013,"Boston-Cambridge-Newton, MA NECTA Division",280.0,Museum Technicians and Conservators,28.0
146256,71654,25-4021,"Boston-Cambridge-Newton, MA NECTA Division",2460.0,Librarians,246.0
146257,71654,25-4031,"Boston-Cambridge-Newton, MA NECTA Division",1620.0,Library Technicians,162.0
146258,71654,25-9011,"Boston-Cambridge-Newton, MA NECTA Division",140.0,Audio-Visual and Multimedia Collections Specialists,14.0
146259,71654,25-9031,"Boston-Cambridge-Newton, MA NECTA Division",2890.0,Instructional Coordinators,289.0
146260,71654,25-9041,"Boston-Cambridge-Newton, MA NECTA Division",14620.0,Teacher Assistants,1462.0
146261,71654,25-9099,"Boston-Cambridge-Newton, MA NECTA Division",160.0,"Education, Training, and Library Workers, All Other",16.0
146263,71654,27-1011,"Boston-Cambridge-Newton, MA NECTA Division",1080.0,Art Directors,108.0
146264,71654,27-1012,"Boston-Cambridge-Newton, MA NECTA Division",80.0,Craft Artists,8.0
146265,71654,27-1013,"Boston-Cambridge-Newton, MA NECTA Division",230.0,"Fine Artists, Including Painters, Sculptors, and Illustrators",23.0
146266,71654,27-1014,"Boston-Cambridge-Newton, MA NECTA Division",690.0,Multimedia Artists and Animators,69.0
146267,71654,27-1019,"Boston-Cambridge-Newton, MA NECTA Division",90.0,"Artists and Related Workers, All Other",9.0
146268,71654,27-1021,"Boston-Cambridge-Newton, MA NECTA Division",350.0,Commercial and Industrial Designers,35.0
146269,71654,27-1022,"Boston-Cambridge-Newton, MA NECTA Division",310.0,Fashion Designers,31.0
146270,71654,27-1023,"Boston-Cambridge-Newton, MA NECTA Division",720.0,Floral Designers,72.0
146271,71654,27-1024,"Boston-Cambridge-Newton, MA NECTA Division",3120.0,Graphic Designers,312.0
146272,71654,27-1025,"Boston-Cambridge-Newton, MA NECTA Division",960.0,Interior Designers,96.0
146273,71654,27-1026,"Boston-Cambridge-Newton, MA NECTA Division",1000.0,Merchandise Displayers and Window Trimmers,100.0
146274,71654,27-1027,"Boston-Cambridge-Newton, MA NECTA Division",130.0,Set and Exhibit Designers,13.0
146276,71654,27-2011,"Boston-Cambridge-Newton, MA NECTA Division",300.0,Actors,30.0
146277,71654,27-2012,"Boston-Cambridge-Newton, MA NECTA Division",2260.0,Producers and Directors,226.0
146278,71654,27-2021,"Boston-Cambridge-Newton, MA NECTA Division",330.0,Athletes and Sports Competitors,33.0
146279,71654,27-2022,"Boston-Cambridge-Newton, MA NECTA Division",4080.0,Coaches and Scouts,408.0
146280,71654,27-2023,"Boston-Cambridge-Newton, MA NECTA Division",160.0,"Umpires, Referees, and Other Sports Officials",16.0
146281,71654,27-2031,"Boston-Cambridge-Newton, MA NECTA Division",120.0,Dancers,12.0
146282,71654,27-2041,"Boston-Cambridge-Newton, MA NECTA Division",270.0,Music Directors and Composers,27.0
146283,71654,27-2042,"Boston-Cambridge-Newton, MA NECTA Division",530.0,Musicians and Singers,53.0
146284,71654,27-3011,"Boston-Cambridge-Newton, MA NECTA Division",300.0,Radio and Television Announcers,30.0
146286,71654,27-3022,"Boston-Cambridge-Newton, MA NECTA Division",680.0,Reporters and Correspondents,68.0
146287,71654,27-3031,"Boston-Cambridge-Newton, MA NECTA Division",4670.0,Public Relations Specialists,467.0
146288,71654,27-3041,"Boston-Cambridge-Newton, MA NECTA Division",2310.0,Editors,231.0
146289,71654,27-3042,"Boston-Cambridge-Newton, MA NECTA Division",1420.0,Technical Writers,142.0
146290,71654,27-3043,"Boston-Cambridge-Newton, MA NECTA Division",1380.0,Writers and Authors,138.0
146291,71654,27-3091,"Boston-Cambridge-Newton, MA NECTA Division",1010.0,Interpreters and Translators,101.0
146292,71654,27-3099,"Boston-Cambridge-Newton, MA NECTA Division",110.0,"Media and Communication Workers, All Other",11.0
146293,71654,27-4011,"Boston-Cambridge-Newton, MA NECTA Division",1410.0,Audio and Video Equipment Technicians,141.0
146294,71654,27-4012,"Boston-Cambridge-Newton, MA NECTA Division",810.0,Broadcast Technicians,81.0
146295,71654,27-4014,"Boston-Cambridge-Newton, MA NECTA Division",170.0,Sound Engineering Technicians,17.0
146296,71654,27-4021,"Boston-Cambridge-Newton, MA NECTA Division",720.0,Photographers,72.0
146297,71654,27-4031,"Boston-Cambridge-Newton, MA NECTA Division",360.0,"Camera Operators, Television, Video, and Motion Picture",36.0
146298,71654,27-4032,"Boston-Cambridge-Newton, MA NECTA Division",330.0,Film and Video Editors,33.0
146299,71654,27-4099,"Boston-Cambridge-Newton, MA NECTA Division",90.0,"Media and Communication Equipment Workers, All Other",9.0
146301,71654,29-1011,"Boston-Cambridge-Newton, MA NECTA Division",180.0,Chiropractors,18.0
146302,71654,29-1021,"Boston-Cambridge-Newton, MA NECTA Division",1770.0,"Dentists, General",177.0
146303,71654,29-1031,"Boston-Cambridge-Newton, MA NECTA Division",960.0,Dietitians and Nutritionists,96.0
146304,71654,29-1041,"Boston-Cambridge-Newton, MA NECTA Division",670.0,Optometrists,67.0
146305,71654,29-1051,"Boston-Cambridge-Newton, MA NECTA Division",4240.0,Pharmacists,424.0
146306,71654,29-1061,"Boston-Cambridge-Newton, MA NECTA Division",460.0,Anesthesiologists,46.0
146307,71654,29-1062,"Boston-Cambridge-Newton, MA NECTA Division",2500.0,Family and General Practitioners,250.0
146308,71654,29-1063,"Boston-Cambridge-Newton, MA NECTA Division",1460.0,"Internists, General",146.0
146309,71654,29-1064,"Boston-Cambridge-Newton, MA NECTA Division",330.0,Obstetricians and Gynecologists,33.0
146310,71654,29-1065,"Boston-Cambridge-Newton, MA NECTA Division",960.0,"Pediatricians, General",96.0
146311,71654,29-1066,"Boston-Cambridge-Newton, MA NECTA Division",610.0,Psychiatrists,61.0
146312,71654,29-1067,"Boston-Cambridge-Newton, MA NECTA Division",1420.0,Surgeons,142.0
146313,71654,29-1069,"Boston-Cambridge-Newton, MA NECTA Division",10280.0,"Physicians and Surgeons, All Other",1028.0
146314,71654,29-1071,"Boston-Cambridge-Newton, MA NECTA Division",1660.0,Physician Assistants,166.0
